Desc	Orthogroup	AmyTra	ArcPla	BomMor	DanPle	EupSim	GynQin	HelArm	LymMon	ManSex	OpeBru	OrgAnt	PluXyl	SpoLit	TriNi
(null)	OG0011651	0	0	0	0	0	7	0	0	0	0	0	0	0	0
(null)	OG0011652	0	0	0	0	0	6	0	0	0	0	1	0	0	0
(null)	OG0011653	0	0	0	0	0	2	0	1	0	3	1	0	0	0
(null)	OG0011654	0	0	0	0	0	4	0	0	0	1	0	2	0	0
(null)	OG0011655	0	0	0	0	0	7	0	0	0	0	0	0	0	0
(null)	OG0011656	0	0	0	0	0	1	0	0	0	6	0	0	0	0
(null)	OG0011657	0	0	0	0	0	7	0	0	0	0	0	0	0	0
(null)	OG0011658	0	0	0	0	0	0	7	0	0	0	0	0	0	0
(null)	OG0011659	0	0	0	0	0	0	1	0	0	1	0	0	4	1
(null)	OG0011660	0	0	0	0	0	0	7	0	0	0	0	0	0	0
(null)	OG0011661	0	0	0	0	0	0	1	1	0	1	1	1	1	1
(null)	OG0011662	0	0	0	0	0	0	1	0	1	4	0	0	1	0
(null)	OG0011663	0	0	0	0	0	0	0	0	7	0	0	0	0	0
(null)	OG0011664	0	0	0	0	0	0	0	0	7	0	0	0	0	0
(null)	OG0011665	0	0	0	0	0	0	0	0	0	7	0	0	0	0
(null)	OG0011666	0	0	0	0	0	0	0	0	0	4	0	0	2	1
(null)	OG0011667	0	0	0	0	0	0	0	0	0	7	0	0	0	0
(null)	OG0011668	0	0	0	0	0	0	0	0	0	1	0	4	2	0
(null)	OG0011669	0	0	0	0	0	0	0	0	0	4	0	1	1	1
(null)	OG0011670	0	0	0	0	0	0	0	0	0	1	0	0	0	6
(null)	OG0011671	0	0	0	0	0	0	0	0	0	0	7	0	0	0
(null)	OG0011672	0	0	0	0	0	0	0	0	0	0	0	5	0	2
(null)	OG0011673	0	0	0	0	0	0	0	0	0	0	0	7	0	0
(null)	OG0011674	0	0	0	0	0	0	0	0	0	0	0	7	0	0
(null)	OG0011675	0	0	0	0	0	0	0	0	0	0	0	0	7	0
(null)	OG0011676	0	0	0	0	0	0	0	0	0	0	0	0	7	0
(null)	OG0011677	0	0	0	0	0	0	0	0	0	0	0	0	7	0
(null)	OG0011678	0	0	0	0	0	0	0	0	0	0	0	0	7	0
(null)	OG0011679	0	0	0	0	0	0	0	0	0	0	0	0	7	0
(null)	OG0011680	0	0	0	0	0	0	0	0	0	0	0	0	7	0
(null)	OG0011681	0	0	0	0	0	0	0	0	0	0	0	0	7	0
(null)	OG0011682	0	0	0	0	0	0	0	0	0	0	0	0	7	0
(null)	OG0011683	0	0	0	0	0	0	0	0	0	0	0	0	7	0
(null)	OG0011684	6	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0011685	6	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0011686	1	0	1	1	0	0	1	0	0	0	0	0	0	2
(null)	OG0011687	1	1	0	0	0	4	0	0	0	0	0	0	0	0
(null)	OG0011688	6	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0011689	6	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0011690	1	0	0	1	0	0	0	0	1	0	0	1	1	1
(null)	OG0011691	1	0	1	1	0	0	1	0	1	0	0	0	0	1
(null)	OG0011692	6	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0011693	4	0	0	0	0	0	0	1	0	1	0	0	0	0
(null)	OG0011694	2	0	1	1	0	0	0	0	1	0	0	1	0	0
(null)	OG0011695	1	1	0	0	0	1	0	0	0	3	0	0	0	0
(null)	OG0011696	1	2	0	1	0	1	0	0	1	0	0	0	0	0
(null)	OG0011697	2	1	0	0	0	0	0	1	1	0	1	0	0	0
(null)	OG0011698	1	1	0	0	0	1	0	0	1	0	0	0	1	1
(null)	OG0011699	1	1	0	0	0	0	0	0	2	0	1	1	0	0
(null)	OG0011700	6	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0011701	1	0	0	0	0	0	0	0	0	0	0	1	4	0
(null)	OG0011702	1	0	0	1	1	0	1	0	0	0	1	0	1	0
(null)	OG0011703	1	1	0	0	0	1	1	0	0	0	1	0	1	0
(null)	OG0011704	1	0	0	1	0	0	0	1	1	0	0	0	1	1
(null)	OG0011705	1	1	0	0	0	1	1	0	1	0	0	0	1	0
(null)	OG0011706	1	0	0	0	0	0	1	0	0	1	0	1	1	1
(null)	OG0011707	1	0	0	1	0	0	0	0	0	2	0	0	1	1
(null)	OG0011708	1	0	0	1	0	0	1	0	0	0	0	1	1	1
(null)	OG0011709	1	2	0	0	1	1	0	0	0	0	1	0	0	0
(null)	OG0011710	1	0	0	1	0	0	0	0	1	2	0	1	0	0
(null)	OG0011711	1	0	0	1	0	0	0	0	0	1	0	1	1	1
(null)	OG0011712	1	1	0	0	0	1	0	1	0	0	1	0	0	1
(null)	OG0011713	2	0	0	0	0	1	1	0	0	0	0	0	2	0
(null)	OG0011714	1	2	0	0	0	1	0	0	0	0	0	1	1	0
(null)	OG0011715	1	1	0	2	0	1	0	0	0	0	0	0	1	0
(null)	OG0011716	1	4	0	0	0	1	0	0	0	0	0	0	0	0
(null)	OG0011717	3	0	0	0	0	0	2	0	0	0	0	0	0	1
(null)	OG0011718	1	1	0	1	0	0	1	0	1	0	0	0	1	0
(null)	OG0011719	1	1	0	0	1	0	0	0	1	0	1	0	1	0
(null)	OG0011720	1	0	0	0	0	1	1	1	1	0	1	0	0	0
(null)	OG0011721	1	1	0	0	0	1	1	0	0	0	0	1	1	0
(null)	OG0011722	1	0	0	1	0	0	2	0	0	0	0	0	1	1
(null)	OG0011723	1	1	0	0	1	0	0	1	0	1	1	0	0	0
(null)	OG0011724	1	1	0	0	0	1	1	0	0	0	0	1	0	1
(null)	OG0011725	1	0	0	0	0	1	1	0	0	0	1	0	1	1
(null)	OG0011726	1	0	1	0	0	1	0	0	0	1	0	1	0	1
(null)	OG0011727	1	1	0	0	1	0	1	0	0	1	1	0	0	0
(null)	OG0011728	1	0	2	0	0	0	1	0	0	0	0	1	1	0
(null)	OG0011729	1	1	0	0	1	0	0	1	1	0	1	0	0	0
(null)	OG0011730	1	0	0	1	0	0	1	0	1	0	0	0	1	1
(null)	OG0011731	0	1	0	1	0	0	1	0	1	0	0	0	1	1
(null)	OG0011732	0	1	1	2	0	0	1	0	0	0	0	0	1	0
(null)	OG0011733	0	1	0	0	1	1	0	1	1	0	1	0	0	0
(null)	OG0011734	0	1	0	1	1	1	0	0	0	1	0	1	0	0
(null)	OG0011735	0	1	0	1	0	0	1	0	1	0	0	0	1	1
(null)	OG0011736	0	4	0	0	0	1	0	0	0	1	0	0	0	0
(null)	OG0011737	0	1	0	0	1	1	0	1	1	0	0	1	0	0
(null)	OG0011738	0	5	0	0	0	1	0	0	0	0	0	0	0	0
(null)	OG0011739	0	1	1	0	0	0	1	0	1	0	0	0	1	1
(null)	OG0011740	0	6	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0011741	0	1	0	0	0	1	1	1	0	0	0	0	1	1
(null)	OG0011742	0	1	0	0	0	1	0	1	0	1	0	0	1	1
(null)	OG0011743	0	4	0	0	0	0	0	0	1	0	0	0	1	0
(null)	OG0011744	0	1	1	0	1	1	0	1	0	0	1	0	0	0
(null)	OG0011745	0	1	1	0	0	1	1	0	0	0	0	1	1	0
(null)	OG0011746	0	6	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0011747	0	4	0	0	0	1	0	0	1	0	0	0	0	0
(null)	OG0011748	0	1	0	1	0	1	1	0	0	0	0	0	1	1
(null)	OG0011749	0	1	1	0	0	0	1	0	1	0	0	0	1	1
(null)	OG0011750	0	5	0	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0011751	0	1	1	0	0	0	1	0	0	0	1	0	1	1
(null)	OG0011752	0	1	0	0	0	1	1	0	1	0	0	0	1	1
(null)	OG0011753	0	1	1	0	0	1	0	0	0	0	2	0	0	1
(null)	OG0011754	0	1	1	0	0	1	0	1	1	0	0	0	0	1
(null)	OG0011755	0	1	0	0	0	2	1	0	0	0	0	0	1	1
(null)	OG0011756	0	6	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0011757	0	1	0	0	1	1	0	1	0	0	1	0	0	1
(null)	OG0011758	0	1	0	1	0	0	1	0	1	0	0	0	1	1
(null)	OG0011759	0	5	0	0	0	0	0	0	0	0	0	0	0	1
(null)	OG0011760	0	2	0	0	0	0	1	1	1	0	0	0	1	0
(null)	OG0011761	0	1	1	0	0	0	1	0	1	0	0	0	1	1
(null)	OG0011762	0	1	1	0	0	0	1	0	1	0	0	0	1	1
(null)	OG0011763	0	1	0	1	0	1	0	0	0	1	0	0	1	1
(null)	OG0011764	0	1	1	1	0	0	1	0	0	1	0	0	0	1
(null)	OG0011765	0	2	0	1	0	0	0	0	1	2	0	0	0	0
(null)	OG0011766	0	1	0	0	1	1	0	1	0	1	1	0	0	0
(null)	OG0011767	0	6	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0011768	0	1	0	0	0	1	1	1	0	0	0	0	1	1
(null)	OG0011769	0	1	0	0	0	1	0	0	1	2	0	0	0	1
(null)	OG0011770	0	2	0	0	0	4	0	0	0	0	0	0	0	0
(null)	OG0011771	0	1	0	0	0	1	0	1	0	2	1	0	0	0
(null)	OG0011772	0	3	1	0	0	0	0	2	0	0	0	0	0	0
(null)	OG0011773	0	3	0	0	0	1	0	0	0	1	0	0	1	0
(null)	OG0011774	0	1	0	1	0	0	1	0	1	0	0	0	1	1
(null)	OG0011775	0	1	0	1	0	1	1	0	0	0	0	0	1	1
(null)	OG0011776	0	1	0	1	0	0	1	0	1	0	0	0	1	1
(null)	OG0011777	0	3	0	0	0	1	0	1	1	0	0	0	0	0
(null)	OG0011778	0	4	0	0	0	0	0	0	0	0	0	0	0	2
(null)	OG0011779	0	3	0	0	0	1	0	1	1	0	0	0	0	0
(null)	OG0011780	0	2	0	0	1	1	0	1	0	1	0	0	0	0
(null)	OG0011781	0	4	0	0	0	2	0	0	0	0	0	0	0	0
(null)	OG0011782	0	1	0	1	0	0	1	0	1	0	0	0	1	1
(null)	OG0011783	0	1	0	0	0	1	1	0	1	1	0	0	0	1
(null)	OG0011784	0	1	0	0	1	1	0	1	0	1	1	0	0	0
(null)	OG0011785	0	1	1	0	1	2	0	1	0	0	0	0	0	0
(null)	OG0011786	0	2	0	0	1	0	0	0	0	0	0	0	3	0
(null)	OG0011787	0	3	2	0	0	0	0	0	0	0	0	0	0	1
(null)	OG0011788	0	2	0	0	0	1	0	0	0	2	0	0	1	0
(null)	OG0011789	0	1	0	0	0	0	0	0	5	0	0	0	0	0
(null)	OG0011790	0	1	0	1	0	0	1	0	1	0	0	0	1	1
(null)	OG0011791	0	1	0	0	0	0	1	1	0	0	1	0	1	1
(null)	OG0011792	0	1	0	0	0	1	0	0	1	2	0	0	1	0
(null)	OG0011793	0	1	0	0	0	2	1	0	1	0	0	0	0	1
(null)	OG0011794	0	1	1	1	0	0	1	0	1	0	0	0	1	0
(null)	OG0011795	0	1	0	0	0	0	1	0	0	0	0	3	1	0
(null)	OG0011796	0	1	0	0	0	5	0	0	0	0	0	0	0	0
(null)	OG0011797	0	1	0	0	1	3	0	0	0	0	1	0	0	0
(null)	OG0011798	0	1	1	1	0	0	1	0	0	1	0	0	0	1
(null)	OG0011799	0	1	0	0	1	2	0	1	0	0	1	0	0	0
(null)	OG0011800	0	1	0	1	0	0	0	1	1	1	0	0	0	1
(null)	OG0011801	0	1	0	1	0	0	1	1	0	0	0	0	1	1
(null)	OG0011802	0	1	0	0	3	0	1	0	0	0	0	1	0	0
(null)	OG0011803	0	1	0	1	0	0	1	0	1	0	0	0	1	1
(null)	OG0011804	0	4	0	0	0	0	0	0	0	2	0	0	0	0
(null)	OG0011805	0	2	1	0	0	0	0	0	2	0	0	0	0	1
(null)	OG0011806	0	1	0	1	0	0	1	0	0	1	0	0	1	1
(null)	OG0011807	0	2	0	0	0	1	0	1	0	0	0	1	0	1
(null)	OG0011808	0	1	1	0	0	0	1	0	0	0	0	1	1	1
(null)	OG0011809	0	2	1	0	0	0	0	0	1	0	0	0	1	1
(null)	OG0011810	0	1	1	0	0	1	1	0	0	0	0	1	0	1
(null)	OG0011811	0	1	0	1	0	1	1	0	0	0	0	0	2	0
(null)	OG0011812	0	2	0	0	0	0	0	1	0	2	1	0	0	0
(null)	OG0011813	0	2	0	0	0	0	0	0	0	0	0	0	4	0
(null)	OG0011814	0	1	1	0	0	1	0	0	1	0	0	0	1	1
(null)	OG0011815	0	1	1	0	0	1	0	0	0	1	1	0	0	1
(null)	OG0011816	0	1	0	1	0	0	1	0	0	0	0	1	1	1
(null)	OG0011817	0	1	0	0	1	1	0	1	0	1	1	0	0	0
(null)	OG0011818	0	3	0	0	0	2	0	0	0	0	1	0	0	0
(null)	OG0011819	0	1	0	0	0	0	1	0	0	0	0	0	2	2
(null)	OG0011820	0	2	0	1	0	0	0	0	0	1	1	0	0	1
(null)	OG0011821	0	1	1	2	0	1	0	0	0	0	0	1	0	0
(null)	OG0011822	0	1	1	0	0	0	0	0	0	3	0	1	0	0
(null)	OG0011823	0	1	0	0	1	1	0	1	0	1	1	0	0	0
(null)	OG0011824	0	1	0	0	0	1	1	0	1	2	0	0	0	0
(null)	OG0011825	0	1	0	1	0	0	1	0	1	0	0	0	1	1
(null)	OG0011826	0	2	1	0	1	1	0	0	0	0	1	0	0	0
(null)	OG0011827	0	1	0	0	0	1	0	1	0	2	0	0	1	0
(null)	OG0011828	0	1	0	0	1	1	0	1	1	0	1	0	0	0
(null)	OG0011829	0	1	0	1	1	0	0	1	1	1	0	0	0	0
(null)	OG0011830	0	1	0	0	1	0	1	0	1	0	0	0	1	1
(null)	OG0011831	0	1	1	1	0	1	0	0	1	0	0	1	0	0
(null)	OG0011832	0	2	0	0	0	0	1	0	1	0	0	0	1	1
(null)	OG0011833	0	1	0	1	0	0	0	1	1	2	0	0	0	0
(null)	OG0011834	0	1	0	0	0	0	2	0	0	1	0	0	1	1
(null)	OG0011835	0	1	1	0	0	1	1	0	0	0	0	1	0	1
(null)	OG0011836	0	1	1	1	0	0	1	0	0	0	0	0	0	2
(null)	OG0011837	0	1	0	0	2	2	0	0	1	0	0	0	0	0
(null)	OG0011838	0	1	0	0	0	5	0	0	0	0	0	0	0	0
(null)	OG0011839	0	1	0	1	0	0	1	1	0	0	0	0	1	1
(null)	OG0011840	0	0	5	0	0	0	0	0	0	0	0	0	1	0
(null)	OG0011841	0	0	6	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0011842	0	0	6	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0011843	0	0	6	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0011844	0	0	2	0	1	0	0	3	0	0	0	0	0	0
(null)	OG0011845	0	0	1	0	0	2	0	1	0	1	0	1	0	0
(null)	OG0011846	0	0	1	1	0	0	1	0	1	1	0	0	1	0
(null)	OG0011847	0	0	6	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0011848	0	0	1	0	1	0	1	0	1	0	0	1	1	0
(null)	OG0011849	0	0	1	2	0	0	1	0	0	0	0	1	0	1
(null)	OG0011850	0	0	1	1	1	0	0	0	0	1	1	0	1	0
(null)	OG0011851	0	0	1	0	0	0	1	1	1	0	0	0	1	1
(null)	OG0011852	0	0	1	1	0	1	1	0	0	0	0	0	2	0
(null)	OG0011853	0	0	1	1	0	0	1	0	1	0	0	0	1	1
(null)	OG0011854	0	0	6	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0011855	0	0	6	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0011856	0	0	2	0	0	0	0	0	1	1	0	0	0	2
(null)	OG0011857	0	0	1	0	0	1	1	1	0	0	0	0	1	1
(null)	OG0011858	0	0	3	0	0	0	0	0	0	0	0	0	0	3
(null)	OG0011859	0	0	1	0	0	1	1	1	1	0	0	0	0	1
(null)	OG0011860	0	0	1	1	0	0	1	0	1	0	0	1	0	1
(null)	OG0011861	0	0	1	0	0	1	1	0	1	0	0	0	1	1
(null)	OG0011862	0	0	1	0	0	0	1	0	1	0	0	1	1	1
(null)	OG0011863	0	0	1	1	0	0	1	1	1	0	0	0	1	0
(null)	OG0011864	0	0	1	0	0	0	0	0	0	0	0	5	0	0
(null)	OG0011865	0	0	1	0	0	0	1	0	1	1	0	0	1	1
(null)	OG0011866	0	0	1	1	0	1	1	0	0	0	0	0	1	1
(null)	OG0011867	0	0	1	0	0	1	1	0	0	0	0	1	1	1
(null)	OG0011868	0	0	1	0	0	0	0	1	0	0	0	1	0	3
(null)	OG0011869	0	0	0	1	1	0	0	1	0	1	1	0	0	1
(null)	OG0011870	0	0	0	6	0	0	0	0	0	0	0	0	0	0
(null)	OG0011871	0	0	0	1	0	1	1	0	1	1	0	0	1	0
(null)	OG0011872	0	0	0	6	0	0	0	0	0	0	0	0	0	0
(null)	OG0011873	0	0	0	1	0	1	1	1	1	0	0	0	1	0
(null)	OG0011874	0	0	0	6	0	0	0	0	0	0	0	0	0	0
(null)	OG0011875	0	0	0	2	0	1	0	0	1	0	1	1	0	0
(null)	OG0011876	0	0	0	1	0	1	0	1	0	0	0	1	1	1
(null)	OG0011877	0	0	0	1	0	0	1	0	1	1	0	0	1	1
(null)	OG0011878	0	0	0	1	0	0	0	1	0	2	1	0	0	1
(null)	OG0011879	0	0	0	1	0	0	1	0	1	1	0	0	1	1
(null)	OG0011880	0	0	0	1	0	0	0	0	0	3	0	1	0	1
(null)	OG0011881	0	0	0	1	1	1	0	1	2	0	0	0	0	0
(null)	OG0011882	0	0	0	1	0	1	1	0	1	0	0	1	0	1
(null)	OG0011883	0	0	0	0	1	1	0	1	1	0	1	0	0	1
(null)	OG0011884	0	0	0	0	6	0	0	0	0	0	0	0	0	0
(null)	OG0011885	0	0	0	0	5	1	0	0	0	0	0	0	0	0
(null)	OG0011886	0	0	0	0	2	3	0	1	0	0	0	0	0	0
(null)	OG0011887	0	0	0	0	2	0	0	0	0	1	3	0	0	0
(null)	OG0011888	0	0	0	0	4	0	0	1	0	0	1	0	0	0
(null)	OG0011889	0	0	0	0	5	0	0	0	0	0	0	1	0	0
(null)	OG0011890	0	0	0	0	1	2	0	2	0	0	1	0	0	0
(null)	OG0011891	0	0	0	0	1	1	1	1	0	0	1	0	1	0
(null)	OG0011892	0	0	0	0	1	3	0	0	0	0	0	2	0	0
(null)	OG0011893	0	0	0	0	1	2	0	0	0	0	3	0	0	0
(null)	OG0011894	0	0	0	0	1	0	0	1	2	1	0	0	1	0
(null)	OG0011895	0	0	0	0	2	2	0	1	0	0	1	0	0	0
(null)	OG0011896	0	0	0	0	1	0	0	0	0	3	1	1	0	0
(null)	OG0011897	0	0	0	0	1	1	0	0	4	0	0	0	0	0
(null)	OG0011898	0	0	0	0	1	0	1	1	0	0	1	0	1	1
(null)	OG0011899	0	0	0	0	1	0	0	0	5	0	0	0	0	0
(null)	OG0011900	0	0	0	0	1	4	0	1	0	0	0	0	0	0
(null)	OG0011901	0	0	0	0	0	6	0	0	0	0	0	0	0	0
(null)	OG0011902	0	0	0	0	0	6	0	0	0	0	0	0	0	0
(null)	OG0011903	0	0	0	0	0	1	0	4	0	0	1	0	0	0
(null)	OG0011904	0	0	0	0	0	6	0	0	0	0	0	0	0	0
(null)	OG0011905	0	0	0	0	0	5	0	0	1	0	0	0	0	0
(null)	OG0011906	0	0	0	0	0	6	0	0	0	0	0	0	0	0
(null)	OG0011907	0	0	0	0	0	6	0	0	0	0	0	0	0	0
(null)	OG0011908	0	0	0	0	0	6	0	0	0	0	0	0	0	0
(null)	OG0011909	0	0	0	0	0	6	0	0	0	0	0	0	0	0
(null)	OG0011910	0	0	0	0	0	4	0	2	0	0	0	0	0	0
(null)	OG0011911	0	0	0	0	0	6	0	0	0	0	0	0	0	0
(null)	OG0011912	0	0	0	0	0	3	0	1	0	1	0	0	1	0
(null)	OG0011913	0	0	0	0	0	6	0	0	0	0	0	0	0	0
(null)	OG0011914	0	0	0	0	0	6	0	0	0	0	0	0	0	0
(null)	OG0011915	0	0	0	0	0	6	0	0	0	0	0	0	0	0
(null)	OG0011916	0	0	0	0	0	6	0	0	0	0	0	0	0	0
(null)	OG0011917	0	0	0	0	0	6	0	0	0	0	0	0	0	0
(null)	OG0011918	0	0	0	0	0	6	0	0	0	0	0	0	0	0
(null)	OG0011919	0	0	0	0	0	6	0	0	0	0	0	0	0	0
(null)	OG0011920	0	0	0	0	0	5	0	0	0	1	0	0	0	0
(null)	OG0011921	0	0	0	0	0	5	0	1	0	0	0	0	0	0
(null)	OG0011922	0	0	0	0	0	5	0	0	0	1	0	0	0	0
(null)	OG0011923	0	0	0	0	0	4	0	0	2	0	0	0	0	0
(null)	OG0011924	0	0	0	0	0	1	1	1	1	1	0	0	1	0
(null)	OG0011925	0	0	0	0	0	6	0	0	0	0	0	0	0	0
(null)	OG0011926	0	0	0	0	0	5	0	0	0	1	0	0	0	0
(null)	OG0011927	0	0	0	0	0	6	0	0	0	0	0	0	0	0
(null)	OG0011928	0	0	0	0	0	1	0	0	0	5	0	0	0	0
(null)	OG0011929	0	0	0	0	0	2	0	1	0	0	2	1	0	0
(null)	OG0011930	0	0	0	0	0	0	5	0	0	0	0	0	1	0
(null)	OG0011931	0	0	0	0	0	0	2	0	0	0	0	0	3	1
(null)	OG0011932	0	0	0	0	0	0	2	0	0	0	0	0	4	0
(null)	OG0011933	0	0	0	0	0	0	0	3	1	2	0	0	0	0
(null)	OG0011934	0	0	0	0	0	0	0	1	5	0	0	0	0	0
(null)	OG0011935	0	0	0	0	0	0	0	2	0	0	0	0	1	3
(null)	OG0011936	0	0	0	0	0	0	0	2	0	2	0	0	0	2
(null)	OG0011937	0	0	0	0	0	0	0	6	0	0	0	0	0	0
(null)	OG0011938	0	0	0	0	0	0	0	4	0	1	0	0	0	1
(null)	OG0011939	0	0	0	0	0	0	0	1	5	0	0	0	0	0
(null)	OG0011940	0	0	0	0	0	0	0	0	6	0	0	0	0	0
(null)	OG0011941	0	0	0	0	0	0	0	0	2	4	0	0	0	0
(null)	OG0011942	0	0	0	0	0	0	0	0	3	0	0	3	0	0
(null)	OG0011943	0	0	0	0	0	0	0	0	5	1	0	0	0	0
(null)	OG0011944	0	0	0	0	0	0	0	0	3	1	0	2	0	0
(null)	OG0011945	0	0	0	0	0	0	0	0	6	0	0	0	0	0
(null)	OG0011946	0	0	0	0	0	0	0	0	6	0	0	0	0	0
(null)	OG0011947	0	0	0	0	0	0	0	0	6	0	0	0	0	0
(null)	OG0011948	0	0	0	0	0	0	0	0	0	6	0	0	0	0
(null)	OG0011949	0	0	0	0	0	0	0	0	0	6	0	0	0	0
(null)	OG0011950	0	0	0	0	0	0	0	0	0	6	0	0	0	0
(null)	OG0011951	0	0	0	0	0	0	0	0	0	6	0	0	0	0
(null)	OG0011952	0	0	0	0	0	0	0	0	0	1	0	5	0	0
(null)	OG0011953	0	0	0	0	0	0	0	0	0	1	0	5	0	0
(null)	OG0011954	0	0	0	0	0	0	0	0	0	6	0	0	0	0
(null)	OG0011955	0	0	0	0	0	0	0	0	0	1	0	0	1	4
(null)	OG0011956	0	0	0	0	0	0	0	0	0	0	1	4	1	0
(null)	OG0011957	0	0	0	0	0	0	0	0	0	0	0	6	0	0
(null)	OG0011958	0	0	0	0	0	0	0	0	0	0	0	6	0	0
(null)	OG0011959	0	0	0	0	0	0	0	0	0	0	0	6	0	0
(null)	OG0011960	0	0	0	0	0	0	0	0	0	0	0	6	0	0
(null)	OG0011961	0	0	0	0	0	0	0	0	0	0	0	6	0	0
(null)	OG0011962	0	0	0	0	0	0	0	0	0	0	0	6	0	0
(null)	OG0011963	0	0	0	0	0	0	0	0	0	0	0	6	0	0
(null)	OG0011964	0	0	0	0	0	0	0	0	0	0	0	6	0	0
(null)	OG0011965	0	0	0	0	0	0	0	0	0	0	0	0	6	0
(null)	OG0011966	0	0	0	0	0	0	0	0	0	0	0	0	6	0
(null)	OG0011967	0	0	0	0	0	0	0	0	0	0	0	0	2	4
(null)	OG0011968	0	0	0	0	0	0	0	0	0	0	0	0	6	0
(null)	OG0011969	0	0	0	0	0	0	0	0	0	0	0	0	6	0
(null)	OG0011970	0	0	0	0	0	0	0	0	0	0	0	0	6	0
(null)	OG0011971	0	0	0	0	0	0	0	0	0	0	0	0	6	0
(null)	OG0011972	0	0	0	0	0	0	0	0	0	0	0	0	6	0
(null)	OG0011973	0	0	0	0	0	0	0	0	0	0	0	0	6	0
(null)	OG0011974	0	0	0	0	0	0	0	0	0	0	0	0	6	0
(null)	OG0011975	0	0	0	0	0	0	0	0	0	0	0	0	0	6
(null)	OG0011976	2	0	0	0	0	0	0	3	0	0	0	0	0	0
(null)	OG0011977	1	1	0	0	0	0	1	0	0	0	0	0	1	1
(null)	OG0011978	1	1	0	0	0	1	0	0	1	1	0	0	0	0
(null)	OG0011979	5	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0011980	2	0	2	0	0	0	0	0	1	0	0	0	0	0
(null)	OG0011981	3	1	0	0	0	0	0	1	0	0	0	0	0	0
(null)	OG0011982	5	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0011983	1	0	1	1	0	0	0	0	1	0	0	1	0	0
(null)	OG0011984	1	0	0	1	0	0	0	0	1	1	0	0	0	1
(null)	OG0011985	5	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0011986	1	0	0	1	0	0	1	0	1	0	0	0	1	0
(null)	OG0011987	1	0	1	1	0	0	0	0	0	1	0	1	0	0
(null)	OG0011988	2	1	0	0	0	1	0	0	1	0	0	0	0	0
(null)	OG0011989	1	1	0	0	0	0	1	0	1	0	0	0	1	0
(null)	OG0011990	1	1	0	1	0	1	0	0	0	1	0	0	0	0
(null)	OG0011991	5	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0011992	1	1	0	0	0	1	0	0	0	2	0	0	0	0
(null)	OG0011993	4	0	1	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0011994	1	1	1	0	0	1	0	0	1	0	0	0	0	0
(null)	OG0011995	1	1	0	0	1	0	1	0	0	0	1	0	0	0
(null)	OG0011996	5	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	OG0011997	1	0	0	1	0	0	1	0	0	0	0	0	1	1
(null)	OG0011998	1	0	0	0	1	1	0	1	0	0	1	0	0	0
(null)	OG0011999	3	0	0	0	1	0	1	0	0	0	0	0	0	0
(null)	OG0012000	1	0	0	0	0	1	1	0	0	1	0	0	1	0
(null)	OG0012001	1	1	0	0	0	0	0	1	0	1	0	0	1	0
(null)	OG0012002	2	1	0	0	0	1	0	0	1	0	0	0	0	0
(null)	OG0012003	1	1	0	0	0	1	0	0	1	1	0	0	0	0
(null)	OG0012004	1	0	0	0	0	2	1	0	0	0	0	1	0	0
(null)	OG0012005	2	1	1	0	0	0	1	0	0	0	0	0	0	0
(null)	OG0012006	2	0	0	0	0	0	0	2	0	1	0	0	0	0
(null)	OG0012007	1	1	0	1	0	0	0	0	1	1	0	0	0	0
(null)	OG0012008	1	0	0	0	0	0	1	0	1	0	0	0	1	1
(null)	OG0012009	2	0	1	0	0	0	0	0	0	1	0	1	0	0
(null)	OG0012010	3	0	0	0	0	1	0	1	0	0	0	0	0	0
(null)	OG0012011	1	1	0	0	0	0	1	0	0	1	0	0	0	1
(null)	OG0012012	1	0	0	0	0	1	1	0	0	0	0	0	1	1
(null)	OG0012013	1	0	0	0	0	0	1	0	0	0	0	1	1	1
(null)	OG0012014	1	0	1	0	0	0	0	0	0	0	0	1	1	1
(null)	OG0012015	1	0	0	0	0	0	1	0	1	0	0	0	1	1
(null)	OG0012016	1	0	0	0	0	4	0	0	0	0	0	0	0	0
